fh,TempOut,hora
2017-06-25,16.88,01:30:00
2017-06-25,16.78,02:00:00
2017-06-25,16.78,02:30:00
2017-06-25,16.88,03:00:00
2017-06-25,16.86,03:30:00
2017-06-25,17.17,04:00:00
2017-06-25,17.15,04:30:00
2017-06-25,17.68,05:00:00
2017-06-25,17.68,05:30:00
2017-06-25,18.39,06:00:00
2017-06-25,18.41,06:30:00
2017-06-25,19.25,07:00:00
2017-06-25,19.28,07:30:00
2017-06-25,20.17,08:00:00
2017-06-25,20.18,08:30:00
2017-06-25,21.05,09:00:00
2017-06-25,21.04,09:30:00
2017-06-25,21.83,10:00:00
2017-06-25,21.81,10:30:00
2017-06-25,22.49,11:00:00
2017-06-25,22.48,11:30:00
2017-06-25,23.03,12:00:00
2017-06-25,23.04,12:30:00
2017-06-25,23.40,13:00:00
2017-06-25,23.43,13:30:00
2017-06-25,23.57,14:00:00
2017-06-25,23.58,14:30:00
2017-06-25,23.46,15:00:00
2017-06-25,23.45,15:30:00
2017-06-25,23.09,16:00:00
2017-06-25,23.07,16:30:00
2017-06-25,22.50,17:00:00
2017-06-25,22.49,17:30:00
2017-06-25,21.78,18:00:00
2017-06-25,21.79,18:30:00
2017-06-25,20.99,19:00:00
2017-06-25,21.01,19:30:00
2017-06-25,20.15,20:00:00
2017-06-25,20.17,20:30:00
2017-06-25,19.30,21:00:00
2017-06-25,19.29,21:30:00
2017-06-25,18.46,22:00:00
2017-06-25,18.43,22:30:00
2017-06-25,17.71,23:00:00
2017-06-25,17.69,23:30:00
2017-06-26,17.22,00:00:00
2017-06-26,17.22,00:30:00
2017-06-26,16.90,01:00:00
2017-06-26,16.92,01:30:00
2017-06-26,16.83,02:00:00
2017-06-26,16.85,02:30:00
2017-06-26,16.98,03:00:00
2017-06-26,16.98,03:30:00
2017-06-26,17.31,04:00:00
2017-06-26,17.29,04:30:00
2017-06-26,17.81,05:00:00
2017-06-26,17.78,05:30:00
2017-06-26,18.47,06:00:00
2017-06-26,18.47,06:30:00
2017-06-26,19.29,07:00:00
2017-06-26,19.31,07:30:00
2017-06-26,20.21,08:00:00
2017-06-26,20.24,08:30:00
2017-06-26,21.14,09:00:00
2017-06-26,21.14,09:30:00
2017-06-26,21.96,10:00:00
2017-06-26,21.95,10:30:00
2017-06-26,22.63,11:00:00
2017-06-26,22.60,11:30:00
2017-06-26,23.12,12:00:00
2017-06-26,23.11,12:30:00
2017-06-26,23.45,13:00:00
2017-06-26,23.46,13:30:00
2017-06-26,23.60,14:00:00
2017-06-26,23.62,14:30:00
2017-06-26,23.53,15:00:00
2017-06-26,23.55,15:30:00
2017-06-26,23.21,16:00:00
2017-06-26,23.20,16:30:00
2017-06-26,22.64,17:00:00
2017-06-26,22.62,17:30:00
2017-06-26,21.89,18:00:00
2017-06-26,21.87,18:30:00
2017-06-26,21.05,19:00:00
2017-06-26,21.05,19:30:00
2017-06-26,20.19,20:00:00
2017-06-26,20.21,20:30:00
2017-06-26,19.35,21:00:00
2017-06-26,19.37,21:30:00
2017-06-26,18.56,22:00:00
2017-06-26,18.56,22:30:00
2017-06-26,17.85,23:00:00
2017-06-26,17.82,23:30:00
2017-06-27,17.35,00:00:00
2017-06-27,17.33,00:30:00
2017-06-27,16.98,01:00:00
2017-06-27,16.97,01:30:00
2017-06-27,16.87,02:00:00
2017-06-27,16.89,02:30:00
2017-06-27,17.03,03:00:00
2017-06-27,17.05,03:30:00
2017-06-27,17.41,04:00:00
2017-06-27,17.41,04:30:00
2017-06-27,17.95,05:00:00
2017-06-27,17.93,05:30:00
2017-06-27,18.61,06:00:00
2017-06-27,18.58,06:30:00
2017-06-27,19.39,07:00:00
2017-06-27,19.38,07:30:00
2017-06-27,20.26,08:00:00
2017-06-27,20.28,08:30:00
2017-06-27,21.18,09:00:00
2017-06-27,21.20,09:30:00
2017-06-27,22.04,10:00:00
2017-06-27,22.06,10:30:00
2017-06-27,22.76,11:00:00
2017-06-27,22.75,11:30:00
2017-06-27,23.27,12:00:00
2017-06-27,23.24,12:30:00
2017-06-27,23.56,13:00:00
2017-06-27,23.54,13:30:00
2017-06-27,23.66,14:00:00
2017-06-27,23.67,14:30:00
2017-06-27,23.57,15:00:00
2017-06-27,23.59,15:30:00
2017-06-27,23.28,16:00:00
2017-06-27,23.29,16:30:00
2017-06-27,22.76,17:00:00
2017-06-27,22.76,17:30:00
2017-06-27,22.04,18:00:00
2017-06-27,22.01,18:30:00
2017-06-27,21.17,19:00:00
2017-06-27,21.15,19:30:00
2017-06-27,20.26,20:00:00
2017-06-27,20.26,20:30:00
2017-06-27,19.39,21:00:00
2017-06-27,19.42,21:30:00
2017-06-27,18.62,22:00:00
2017-06-27,18.64,22:30:00
2017-06-27,17.95,23:00:00
2017-06-27,17.95,23:30:00
2017-06-28,17.50,00:00:00
2017-06-28,17.48,00:30:00
2017-06-28,17.11,01:00:00
2017-06-28,17.09,01:30:00
2017-06-28,16.96,02:00:00
2017-06-28,16.95,02:30:00
2017-06-28,17.08,03:00:00
2017-06-28,17.09,03:30:00
2017-06-28,17.46,04:00:00
2017-06-28,17.48,04:30:00
2017-06-28,18.04,05:00:00
2017-06-28,18.05,05:30:00
2017-06-28,18.75,06:00:00
2017-06-28,18.73,06:30:00
2017-06-28,19.53,07:00:00
2017-06-28,19.51,07:30:00
2017-06-28,20.37,08:00:00
2017-06-28,20.35,08:30:00
2017-06-28,21.23,09:00:00
2017-06-28,21.25,09:30:00
2017-06-28,22.09,10:00:00
2017-06-28,22.11,10:30:00
2017-06-28,22.84,11:00:00
2017-06-28,22.85,11:30:00
2017-06-28,23.40,12:00:00
2017-06-28,23.39,12:30:00
2017-06-28,23.71,13:00:00
2017-06-28,23.68,13:30:00
2017-06-28,23.78,14:00:00
2017-06-28,23.76,14:30:00
2017-06-28,23.64,15:00:00
2017-06-28,23.64,15:30:00
2017-06-28,23.32,16:00:00
2017-06-28,23.34,16:30:00
2017-06-28,22.83,17:00:00
2017-06-28,22.85,17:30:00
2017-06-28,22.15,18:00:00
2017-06-28,22.15,18:30:00
2017-06-28,21.32,19:00:00
2017-06-28,21.29,19:30:00
2017-06-28,20.39,20:00:00
2017-06-28,20.37,20:30:00
2017-06-28,19.47,21:00:00
2017-06-28,19.47,21:30:00
2017-06-28,18.66,22:00:00
2017-06-28,18.68,22:30:00
2017-06-28,18.00,23:00:00
2017-06-28,18.03,23:30:00
2017-06-29,17.60,00:00:00
2017-06-29,17.61,00:30:00
2017-06-29,17.26,01:00:00
2017-06-29,17.24,01:30:00
2017-06-29,17.10,02:00:00
2017-06-29,17.08,02:30:00
2017-06-29,17.17,03:00:00
2017-06-29,17.17,03:30:00
2017-06-29,17.51,04:00:00
2017-06-29,17.53,04:30:00
2017-06-29,18.09,05:00:00
2017-06-29,18.11,05:30:00
2017-06-29,18.84,06:00:00
2017-06-29,18.85,06:30:00
2017-06-29,19.67,07:00:00
2017-06-29,19.66,07:30:00
2017-06-29,20.51,08:00:00
2017-06-29,20.49,08:30:00
2017-06-29,21.35,09:00:00
2017-06-29,21.33,09:30:00
2017-06-29,22.15,10:00:00
2017-06-29,22.16,10:30:00
2017-06-29,22.88,11:00:00
2017-06-29,22.91,11:30:00
2017-06-29,23.47,12:00:00
2017-06-29,23.49,12:30:00
2017-06-29,23.83,13:00:00
2017-06-29,23.83,13:30:00
2017-06-29,23.93,14:00:00
2017-06-29,23.90,14:30:00
2017-06-29,23.76,15:00:00
2017-06-29,23.74,15:30:00
2017-06-29,23.40,16:00:00
2017-06-29,23.40,16:30:00
2017-06-29,22.87,17:00:00
2017-06-29,22.89,17:30:00
2017-06-29,22.21,18:00:00
2017-06-29,22.24,18:30:00
2017-06-29,21.43,19:00:00
2017-06-29,21.43,19:30:00
2017-06-29,20.54,20:00:00
2017-06-29,20.52,20:30:00
2017-06-29,19.61,21:00:00
2017-06-29,19.59,21:30:00
2017-06-29,18.75,22:00:00
2017-06-29,18.75,22:30:00
2017-06-29,18.05,23:00:00
2017-06-29,18.07,23:30:00
2017-06-30,17.65,00:00:00
2017-06-30,17.68,00:30:00
2017-06-30,17.36,01:00:00
2017-06-30,17.36,01:30:00
2017-06-30,17.24,02:00:00
2017-06-30,17.23,02:30:00
2017-06-30,17.32,03:00:00
2017-06-30,17.30,03:30:00
2017-06-30,17.62,04:00:00
2017-06-30,17.60,04:30:00
2017-06-30,18.15,05:00:00
2017-06-30,18.16,05:30:00
2017-06-30,18.88,06:00:00
2017-06-30,18.91,06:30:00
2017-06-30,19.75,07:00:00
2017-06-30,19.76,07:30:00
2017-06-30,20.65,08:00:00
2017-06-30,20.64,08:30:00
2017-06-30,21.50,09:00:00
2017-06-30,21.47,09:30:00
2017-06-30,22.27,10:00:00
2017-06-30,22.25,10:30:00
2017-06-30,22.95,11:00:00
2017-06-30,22.96,11:30:00
2017-06-30,23.51,12:00:00
2017-06-30,23.54,12:30:00
2017-06-30,23.90,13:00:00
2017-06-30,23.92,13:30:00
2017-06-30,24.05,14:00:00
2017-06-30,24.04,14:30:00
2017-06-30,23.91,15:00:00
2017-06-30,23.89,15:30:00
2017-06-30,23.53,16:00:00
2017-06-30,23.51,16:30:00
2017-06-30,22.95,17:00:00
2017-06-30,22.95,17:30:00
2017-06-30,22.26,18:00:00
2017-06-30,22.28,18:30:00
2017-06-30,21.48,19:00:00
2017-06-30,21.51,19:30:00
2017-06-30,20.64,20:00:00
2017-06-30,20.65,20:30:00
2017-06-30,19.76,21:00:00
2017-06-30,19.74,21:30:00
2017-06-30,18.90,22:00:00
2017-06-30,18.87,22:30:00
2017-06-30,18.15,23:00:00
2017-06-30,18.14,23:30:00
2017-07-01,17.70,00:00:00
2017-07-01,17.72,00:30:00
2017-07-01,17.40,01:00:00
2017-07-01,17.43,01:30:00
2017-07-01,17.33,02:00:00
2017-07-01,17.34,02:30:00
2017-07-01,17.46,03:00:00
2017-07-01,17.44,03:30:00
2017-07-01,17.76,04:00:00
2017-07-01,17.74,04:30:00
2017-07-01,18.26,05:00:00
2017-07-01,18.24,05:30:00
2017-07-01,18.94,06:00:00
2017-07-01,18.95,06:30:00
2017-07-01,19.79,07:00:00
2017-07-01,19.82,07:30:00
2017-07-01,20.72,08:00:00
2017-07-01,20.74,08:30:00
2017-07-01,21.62,09:00:00
2017-07-01,21.62,09:30:00
2017-07-01,22.42,10:00:00
2017-07-01,22.40,10:30:00
2017-07-01,23.08,11:00:00
2017-07-01,23.06,11:30:00
2017-07-01,23.59,12:00:00
2017-07-01,23.59,12:30:00
2017-07-01,23.94,13:00:00
2017-07-01,23.97,13:30:00
2017-07-01,24.11,14:00:00
2017-07-01,24.13,14:30:00
2017-07-01,24.03,15:00:00
2017-07-01,24.03,15:30:00
2017-07-01,23.67,16:00:00
2017-07-01,23.65,16:30:00
2017-07-01,23.09,17:00:00
2017-07-01,23.07,17:30:00
2017-07-01,22.35,18:00:00
2017-07-01,22.34,18:30:00
2017-07-01,21.53,19:00:00
2017-07-01,21.55,19:30:00
2017-07-01,20.69,20:00:00
2017-07-01,20.72,20:30:00
2017-07-01,19.86,21:00:00
2017-07-01,19.86,21:30:00
2017-07-01,19.04,22:00:00
2017-07-01,19.02,22:30:00
2017-07-01,18.30,23:00:00
2017-07-01,18.27,23:30:00
2017-07-02,17.80,00:00:00
2017-07-02,17.79,00:30:00
2017-07-02,17.45,01:00:00
2017-07-02,17.47,01:30:00
2017-07-02,17.37,02:00:00
2017-07-02,17.40,02:30:00
2017-07-02,17.53,03:00:00
2017-07-02,17.55,03:30:00
2017-07-02,17.89,04:00:00
2017-07-02,17.88,04:30:00
2017-07-02,18.40,05:00:00
2017-07-02,18.38,05:30:00
2017-07-02,19.06,06:00:00
2017-07-02,19.04,06:30:00
2017-07-02,19.85,07:00:00
2017-07-02,19.86,07:30:00
2017-07-02,20.76,08:00:00
2017-07-02,20.78,08:30:00
2017-07-02,21.69,09:00:00
2017-07-02,21.71,09:30:00
2017-07-02,22.53,10:00:00
2017-07-02,22.53,10:30:00
2017-07-02,23.22,11:00:00
2017-07-02,23.20,11:30:00
2017-07-02,23.71,12:00:00
2017-07-02,23.69,12:30:00
2017-07-02,24.02,13:00:00
2017-07-02,24.02,13:30:00
2017-07-02,24.15,14:00:00
2017-07-02,24.17,14:30:00
2017-07-02,24.08,15:00:00
2017-07-02,24.10,15:30:00
2017-07-02,23.78,16:00:00
2017-07-02,23.78,16:30:00
2017-07-02,23.23,17:00:00
2017-07-02,23.21,17:30:00
2017-07-02,22.48,18:00:00
2017-07-02,22.46,18:30:00
2017-07-02,21.62,19:00:00
2017-07-02,21.61,19:30:00
2017-07-02,20.74,20:00:00
2017-07-02,20.76,20:30:00
2017-07-02,19.90,21:00:00
2017-07-02,19.92,21:30:00
2017-07-02,19.12,22:00:00
2017-07-02,19.13,22:30:00
2017-07-02,18.43,23:00:00
2017-07-02,18.42,23:30:00
2017-07-03,17.94,00:00:00
2017-07-03,17.91,00:30:00
2017-07-03,17.55,01:00:00
2017-07-03,17.54,01:30:00
2017-07-03,17.42,02:00:00
2017-07-03,17.43,02:30:00
2017-07-03,17.57,03:00:00
2017-07-03,17.59,03:30:00
2017-07-03,17.95,04:00:00
2017-07-03,17.97,04:30:00
2017-07-03,18.52,05:00:00
2017-07-03,18.51,05:30:00
2017-07-03,19.20,06:00:00
2017-07-03,19.17,06:30:00
2017-07-03,19.97,07:00:00
2017-07-03,19.95,07:30:00
2017-07-03,20.82,08:00:00
2017-07-03,20.82,08:30:00
2017-07-03,21.72,09:00:00
2017-07-03,21.74,09:30:00
2017-07-03,22.59,10:00:00
2017-07-03,22.61,10:30:00
2017-07-03,23.32,11:00:00
2017-07-03,23.32,11:30:00
2017-07-03,23.85,12:00:00
2017-07-03,23.83,12:30:00
2017-07-03,24.15,13:00:00
2017-07-03,24.12,13:30:00
2017-07-03,24.22,14:00:00
2017-07-03,24.22,14:30:00
2017-07-03,24.11,15:00:00
2017-07-03,24.13,15:30:00
2017-07-03,23.82,16:00:00
2017-07-03,23.84,16:30:00
2017-07-03,23.32,17:00:00
2017-07-03,23.33,17:30:00
2017-07-03,22.62,18:00:00
2017-07-03,22.60,18:30:00
2017-07-03,21.76,19:00:00
2017-07-03,21.73,19:30:00
2017-07-03,20.83,20:00:00
2017-07-03,20.82,20:30:00
2017-07-03,19.94,21:00:00
2017-07-03,19.96,21:30:00
2017-07-03,19.16,22:00:00
2017-07-03,19.18,22:30:00
2017-07-03,18.50,23:00:00
2017-07-03,18.51,23:30:00
2017-07-04,18.05,00:00:00
2017-07-04,18.04,00:30:00
2017-07-04,17.68,01:00:00
2017-07-04,17.66,01:30:00
2017-07-04,17.52,02:00:00
2017-07-04,17.51,02:30:00
2017-07-04,17.62,03:00:00
2017-07-04,17.62,03:30:00
2017-07-04,17.98,04:00:00
2017-07-04,18.00,04:30:00
2017-07-04,18.57,05:00:00
2017-07-04,18.59,05:30:00
2017-07-04,19.30,06:00:00
2017-07-04,19.30,06:30:00
2017-07-04,20.10,07:00:00
2017-07-04,20.08,07:30:00
2017-07-04,20.93,08:00:00
2017-07-04,20.91,08:30:00
2017-07-04,21.78,09:00:00
2017-07-04,21.78,09:30:00
2017-07-04,22.61,10:00:00
2017-07-04,22.63,10:30:00
2017-07-04,23.36,11:00:00
2017-07-04,23.39,11:30:00
2017-07-04,23.94,12:00:00
2017-07-04,23.94,12:30:00
2017-07-04,24.28,13:00:00
2017-07-04,24.26,13:30:00
2017-07-04,24.35,14:00:00
2017-07-04,24.32,14:30:00
2017-07-04,24.19,15:00:00
2017-07-04,24.18,15:30:00
2017-07-04,23.85,16:00:00
2017-07-04,23.87,16:30:00
2017-07-04,23.35,17:00:00
2017-07-04,23.37,17:30:00
2017-07-04,22.69,18:00:00
2017-07-04,22.70,18:30:00
2017-07-04,21.88,19:00:00
2017-07-04,21.86,19:30:00
2017-07-04,20.96,20:00:00
2017-07-04,20.94,20:30:00
2017-07-04,20.04,21:00:00
2017-07-04,20.02,21:30:00
2017-07-04,19.20,22:00:00
2017-07-04,19.21,22:30:00
2017-07-04,18.53,23:00:00
2017-07-04,18.55,23:30:00
2017-07-05,18.10,00:00:00
2017-07-05,18.12,00:30:00
2017-07-05,17.79,01:00:00
2017-07-05,17.78,01:30:00
2017-07-05,17.65,02:00:00
2017-07-05,17.62,02:30:00
2017-07-05,17.71,03:00:00
2017-07-05,17.69,03:30:00
2017-07-05,18.03,04:00:00
2017-07-05,18.03,04:30:00
2017-07-05,18.59,05:00:00
2017-07-05,18.61,05:30:00
2017-07-05,19.34,06:00:00
2017-07-05,19.36,06:30:00
2017-07-05,20.19,07:00:00
2017-07-05,20.19,07:30:00
2017-07-05,21.06,08:00:00
2017-07-05,21.04,08:30:00
2017-07-05,21.89,09:00:00
2017-07-05,21.87,09:30:00
2017-07-05,22.67,10:00:00
2017-07-05,22.67,10:30:00
2017-07-05,23.38,11:00:00
2017-07-05,23.40,11:30:00
2017-07-05,23.97,12:00:00
2017-07-05,23.99,12:30:00
2017-07-05,24.35,13:00:00
2017-07-05,24.35,13:30:00
2017-07-05,24.46,14:00:00
2017-07-05,24.45,14:30:00
2017-07-05,24.31,15:00:00
2017-07-05,24.28,15:30:00
2017-07-05,23.93,16:00:00
2017-07-05,23.92,16:30:00
2017-07-05,23.38,17:00:00
2017-07-05,23.39,17:30:00
2017-07-05,22.71,18:00:00
2017-07-05,22.73,18:30:00
2017-07-05,21.93,19:00:00
2017-07-05,21.95,19:30:00
2017-07-05,21.07,20:00:00
2017-07-05,21.06,20:30:00
2017-07-05,20.16,21:00:00
2017-07-05,20.13,21:30:00
2017-07-05,19.29,22:00:00
2017-07-05,19.28,22:30:00
2017-07-05,18.57,23:00:00
2017-07-05,18.57,23:30:00
2017-07-06,18.11,00:00:00
2017-07-06,18.13,00:30:00
2017-07-06,17.82,01:00:00
2017-07-06,17.84,01:30:00
2017-07-06,17.73,02:00:00
2017-07-06,17.73,02:30:00
2017-07-06,17.83,03:00:00
2017-07-06,17.80,03:30:00
2017-07-06,18.12,04:00:00
2017-07-06,18.10,04:30:00
2017-07-06,18.63,05:00:00
2017-07-06,18.63,05:30:00
2017-07-06,19.34,06:00:00
2017-07-06,19.37,06:30:00
2017-07-06,20.21,07:00:00
2017-07-06,20.23,07:30:00
2017-07-06,21.13,08:00:00
2017-07-06,21.13,08:30:00
2017-07-06,22.00,09:00:00
2017-07-06,21.98,09:30:00
2017-07-06,22.78,10:00:00
2017-07-06,22.75,10:30:00
2017-07-06,23.44,11:00:00
2017-07-06,23.43,11:30:00
2017-07-06,23.98,12:00:00
2017-07-06,24.00,12:30:00
2017-07-06,24.36,13:00:00
2017-07-06,24.38,13:30:00
2017-07-06,24.52,14:00:00
2017-07-06,24.53,14:30:00
2017-07-06,24.41,15:00:00
2017-07-06,24.40,15:30:00
2017-07-06,24.04,16:00:00
2017-07-06,24.01,16:30:00
2017-07-06,23.45,17:00:00
2017-07-06,23.44,17:30:00
2017-07-06,22.73,18:00:00
2017-07-06,22.74,18:30:00
2017-07-06,21.94,19:00:00
2017-07-06,21.97,19:30:00
2017-07-06,21.11,20:00:00
2017-07-06,21.13,20:30:00
2017-07-06,20.25,21:00:00
2017-07-06,20.24,21:30:00
2017-07-06,19.40,22:00:00
2017-07-06,19.38,22:30:00
2017-07-06,18.65,23:00:00
2017-07-06,18.63,23:30:00
2017-07-07,18.13,00:00:00
2017-07-07,18.14,00:30:00
2017-07-07,17.81,01:00:00
2017-07-07,17.84,01:30:00
2017-07-07,17.75,02:00:00
2017-07-07,17.77,02:30:00
2017-07-07,17.89,03:00:00
2017-07-07,17.89,03:30:00
2017-07-07,18.22,04:00:00
2017-07-07,18.20,04:30:00
2017-07-07,18.71,05:00:00
2017-07-07,18.69,05:30:00
2017-07-07,19.38,06:00:00
2017-07-07,19.38,06:30:00
2017-07-07,20.21,07:00:00
2017-07-07,20.23,07:30:00
2017-07-07,21.13,08:00:00
2017-07-07,21.16,08:30:00
2017-07-07,22.05,09:00:00
2017-07-07,22.06,09:30:00
2017-07-07,22.87,10:00:00
2017-07-07,22.86,10:30:00
2017-07-07,23.54,11:00:00
2017-07-07,23.51,11:30:00
2017-07-07,24.03,12:00:00
2017-07-07,24.02,12:30:00
2017-07-07,24.37,13:00:00
2017-07-07,24.38,13:30:00
2017-07-07,24.52,14:00:00
2017-07-07,24.54,14:30:00
2017-07-07,24.45,15:00:00
2017-07-07,24.46,15:30:00
2017-07-07,24.12,16:00:00
2017-07-07,24.11,16:30:00
2017-07-07,23.55,17:00:00
2017-07-07,23.53,17:30:00
2017-07-07,22.80,18:00:00
2017-07-07,22.78,18:30:00
2017-07-07,21.96,19:00:00
2017-07-07,21.97,19:30:00
2017-07-07,21.11,20:00:00
2017-07-07,21.13,20:30:00
2017-07-07,20.27,21:00:00
2017-07-07,20.29,21:30:00
2017-07-07,19.48,22:00:00
2017-07-07,19.47,22:30:00
2017-07-07,18.75,23:00:00
2017-07-07,18.73,23:30:00
2017-07-08,18.20,00:00:00
2017-07-08,18.18,00:30:00
2017-07-08,17.83,01:00:00
2017-07-08,17.83,01:30:00
2017-07-08,17.73,02:00:00
2017-07-08,17.75,02:30:00
2017-07-08,17.89,03:00:00
2017-07-08,17.91,03:30:00
2017-07-08,18.27,04:00:00
2017-07-08,18.27,04:30:00
2017-07-08,18.80,05:00:00
2017-07-08,18.78,05:30:00
2017-07-08,19.46,06:00:00
2017-07-08,19.44,06:30:00
2017-07-08,20.24,07:00:00
2017-07-08,20.24,07:30:00
2017-07-08,21.12,08:00:00
2017-07-08,21.14,08:30:00
2017-07-08,22.04,09:00:00
2017-07-08,22.07,09:30:00
2017-07-08,22.91,10:00:00
2017-07-08,22.92,10:30:00
2017-07-08,23.62,11:00:00
2017-07-08,23.60,11:30:00
2017-07-08,24.12,12:00:00
2017-07-08,24.10,12:30:00
2017-07-08,24.41,13:00:00
2017-07-08,24.40,13:30:00
2017-07-08,24.52,14:00:00
2017-07-08,24.53,14:30:00
2017-07-08,24.43,15:00:00
2017-07-08,24.46,15:30:00
2017-07-08,24.14,16:00:00
2017-07-08,24.16,16:30:00
2017-07-08,23.62,17:00:00
2017-07-08,23.61,17:30:00
2017-07-08,22.89,18:00:00
2017-07-08,22.87,18:30:00
2017-07-08,22.02,19:00:00
2017-07-08,22.00,19:30:00
2017-07-08,21.12,20:00:00
2017-07-08,21.12,20:30:00
2017-07-08,20.26,21:00:00
2017-07-08,20.28,21:30:00
2017-07-08,19.48,22:00:00
2017-07-08,19.50,22:30:00
2017-07-08,18.81,23:00:00
2017-07-08,18.81,23:30:00
2017-07-09,18.28,00:00:00
2017-07-09,18.26,00:30:00
2017-07-09,17.89,01:00:00
2017-07-09,17.87,01:30:00
2017-07-09,17.74,02:00:00
2017-07-09,17.74,02:30:00
2017-07-09,17.87,03:00:00
2017-07-09,17.89,03:30:00
2017-07-09,18.25,04:00:00
2017-07-09,18.27,04:30:00
2017-07-09,18.83,05:00:00
2017-07-09,18.84,05:30:00
2017-07-09,19.53,06:00:00
2017-07-09,19.52,06:30:00
2017-07-09,20.31,07:00:00
2017-07-09,20.29,07:30:00
2017-07-09,21.15,08:00:00
2017-07-09,21.14,08:30:00
2017-07-09,22.02,09:00:00
2017-07-09,22.04,09:30:00
2017-07-09,22.88,10:00:00
2017-07-09,22.90,10:30:00
2017-07-09,23.63,11:00:00
2017-07-09,23.64,11:30:00
2017-07-09,24.18,12:00:00
2017-07-09,24.17,12:30:00
2017-07-09,24.49,13:00:00
2017-07-09,24.47,13:30:00
2017-07-09,24.56,14:00:00
2017-07-09,24.54,14:30:00
2017-07-09,24.42,15:00:00
2017-07-09,24.43,15:30:00
2017-07-09,24.11,16:00:00
2017-07-09,24.13,16:30:00
2017-07-09,23.62,17:00:00
2017-07-09,23.64,17:30:00
2017-07-09,22.94,18:00:00
2017-07-09,22.93,18:30:00
2017-07-09,22.10,19:00:00
2017-07-09,22.08,19:30:00
2017-07-09,21.17,20:00:00
2017-07-09,21.15,20:30:00
2017-07-09,20.26,21:00:00
2017-07-09,20.26,21:30:00
2017-07-09,19.45,22:00:00
2017-07-09,19.48,22:30:00
2017-07-09,18.80,23:00:00
2017-07-09,18.82,23:30:00
2017-07-10,18.30,00:00:00
2017-07-10,18.30,00:30:00
2017-07-10,17.95,01:00:00
2017-07-10,17.94,01:30:00
2017-07-10,17.79,02:00:00
2017-07-10,17.77,02:30:00
2017-07-10,17.87,03:00:00
2017-07-10,17.87,03:30:00
2017-07-10,18.21,04:00:00
2017-07-10,18.23,04:30:00
2017-07-10,18.79,05:00:00
2017-07-10,18.82,05:30:00
2017-07-10,19.54,06:00:00
2017-07-10,19.55,06:30:00
2017-07-10,20.37,07:00:00
2017-07-10,20.35,07:30:00
2017-07-10,21.21,08:00:00
2017-07-10,21.18,08:30:00
2017-07-10,22.04,09:00:00
2017-07-10,22.03,09:30:00
2017-07-10,22.85,10:00:00
2017-07-10,22.86,10:30:00
2017-07-10,23.59,11:00:00
2017-07-10,23.61,11:30:00
2017-07-10,24.18,12:00:00
2017-07-10,24.19,12:30:00
2017-07-10,24.53,13:00:00
2017-07-10,24.53,13:30:00
2017-07-10,24.62,14:00:00
2017-07-10,24.60,14:30:00
2017-07-10,24.46,15:00:00
2017-07-10,24.44,15:30:00
2017-07-10,24.09,16:00:00
2017-07-10,24.10,16:30:00
2017-07-10,23.57,17:00:00
2017-07-10,23.60,17:30:00
2017-07-10,22.92,18:00:00
2017-07-10,22.94,18:30:00
2017-07-10,22.13,19:00:00
2017-07-10,22.13,19:30:00
2017-07-10,21.23,20:00:00
2017-07-10,21.21,20:30:00
2017-07-10,20.31,21:00:00
2017-07-10,20.29,21:30:00
2017-07-10,19.45,22:00:00
2017-07-10,19.45,22:30:00
2017-07-10,18.76,23:00:00
2017-07-10,18.78,23:30:00
2017-07-11,18.26,00:00:00
2017-07-11,18.28,00:30:00
2017-07-11,17.96,01:00:00
2017-07-11,17.96,01:30:00
2017-07-11,17.84,02:00:00
2017-07-11,17.82,02:30:00
2017-07-11,17.91,03:00:00
2017-07-11,17.89,03:30:00
2017-07-11,18.21,04:00:00
2017-07-11,18.20,04:30:00
2017-07-11,18.75,05:00:00
2017-07-11,18.76,05:30:00
2017-07-11,19.49,06:00:00
2017-07-11,19.51,06:30:00
2017-07-11,20.35,07:00:00
2017-07-11,20.36,07:30:00
2017-07-11,21.24,08:00:00
2017-07-11,21.23,08:30:00
2017-07-11,22.09,09:00:00
2017-07-11,22.07,09:30:00
2017-07-11,22.86,10:00:00
2017-07-11,22.85,10:30:00
2017-07-11,23.55,11:00:00
2017-07-11,23.56,11:30:00
2017-07-11,24.12,12:00:00
2017-07-11,24.14,12:30:00
2017-07-11,24.51,13:00:00
2017-07-11,24.52,13:30:00
2017-07-11,24.65,14:00:00
2017-07-11,24.64,14:30:00
2017-07-11,24.51,15:00:00
2017-07-11,24.49,15:30:00
2017-07-11,24.12,16:00:00
2017-07-11,24.10,16:30:00
2017-07-11,23.55,17:00:00
2017-07-11,23.55,17:30:00
2017-07-11,22.86,18:00:00
2017-07-11,22.88,18:30:00
2017-07-11,22.09,19:00:00
2017-07-11,22.11,19:30:00
2017-07-11,21.24,20:00:00
2017-07-11,21.25,20:30:00
2017-07-11,20.36,21:00:00
2017-07-11,20.34,21:30:00
2017-07-11,19.49,22:00:00
2017-07-11,19.47,22:30:00
2017-07-11,18.75,23:00:00
2017-07-11,18.74,23:30:00
2017-07-12,18.19,00:00:00
2017-07-12,18.21,00:30:00
2017-07-12,17.89,01:00:00
2017-07-12,17.92,01:30:00
2017-07-12,17.82,02:00:00
2017-07-12,17.83,02:30:00
2017-07-12,17.94,03:00:00
2017-07-12,17.93,03:30:00
2017-07-12,18.24,04:00:00
